Geneid,SRR12998916,SRR12998917,SRR12998918,SRR12998919,SRR12998920,SRR12998921
BHE81_RS10240,6,28,16,68,105,55
BHE81_RS10245,6,27,12,105,142,58
BHE81_RS10250,0,2,0,24,10,5
BHE81_RS10260,6,6,6,20,21,6
BHE81_RS10265,0,3,7,14,10,2
BHE81_RS10270,10,34,28,42,55,24
BHE81_RS10275,0,2,12,14,16,6
BHE81_RS10280,0,7,11,16,29,14
BHE81_RS10285,0,4,3,13,17,6
BHE81_RS10290,26,88,91,131,172,114
BHE81_RS10300,6,9,10,11,26,4
BHE81_RS29120,0,0,0,0,0,0
BHE81_RS28690,0,0,0,0,1,0
BHE81_RS10315,2,4,6,4,31,7
BHE81_RS10320,6,36,49,83,134,52
BHE81_RS10325,17,46,92,192,344,146
BHE81_RS10330,2,2,0,6,2,0
BHE81_RS10335,0,5,2,7,3,4
BHE81_RS10340,0,0,2,0,0,0
BHE81_RS10345,0,4,0,2,0,0
BHE81_RS28200,0,0,0,0,0,0
BHE81_RS10355,2,5,30,15,15,8
BHE81_RS10360,2,0,14,20,12,8
BHE81_RS10370,4,4,10,28,57,22
BHE81_RS10375,2,6,6,17,13,12
BHE81_RS10380,4,7,14,28,47,27
BHE81_RS10385,0,2,4,28,16,9
BHE81_RS10390,4,4,4,44,38,16
BHE81_RS10395,22,60,43,101,126,76
BHE81_RS10400,6,15,8,26,34,10
BHE81_RS10405,6,17,8,26,9,8
BHE81_RS10410,4,16,44,64,33,61
BHE81_RS10415,22,54,60,123,137,73
BHE81_RS10420,14,56,39,117,153,57
BHE81_RS10425,8,8,4,88,128,37
BHE81_RS10430,53,84,37,96,98,46
BHE81_RS10435,4,6,24,8,14,22
BHE81_RS10440,3,16,19,65,89,28
BHE81_RS10445,2,7,2,12,23,6
BHE81_RS10450,83,102,95,174,226,82
BHE81_RS29125,0,0,3,5,0,10
BHE81_RS10460,4,20,14,18,43,4
BHE81_RS10465,12,64,65,86,82,45
BHE81_RS10470,0,2,16,11,0,8
BHE81_RS10475,0,6,8,41,25,31
BHE81_RS10480,0,23,29,67,58,36
BHE81_RS10485,2,15,14,34,50,32
BHE81_RS10490,6,35,49,89,105,81
BHE81_RS10495,7,31,31,58,54,31
BHE81_RS10500,6,30,58,74,67,47
BHE81_RS10505,8,42,62,79,92,42
BHE81_RS10510,6,51,50,37,79,35
BHE81_RS10515,0,2,8,14,2,36
BHE81_RS10520,0,0,2,4,0,14
BHE81_RS10525,2,1,4,18,12,20
BHE81_RS10530,2,2,18,22,1,64
BHE81_RS10535,2,2,10,19,0,55
BHE81_RS10540,0,10,18,24,14,24
BHE81_RS10545,0,0,3,0,2,16
BHE81_RS10550,14,38,32,84,90,64
BHE81_RS10560,6,3,13,12,6,7
BHE81_RS28695,0,0,0,0,0,0
BHE81_RS10570,32,64,96,156,160,96
BHE81_RS10575,54,134,144,313,283,167
BHE81_RS10580,51,92,77,210,314,105
BHE81_RS10585,32,94,190,408,323,299
BHE81_RS10590,0,2,4,2,2,28
BHE81_RS10595,0,0,0,4,3,10
BHE81_RS10600,0,0,0,0,0,0
BHE81_RS10605,0,0,0,0,0,0
BHE81_RS10610,0,0,0,0,0,2
BHE81_RS10615,0,0,2,0,0,0
BHE81_RS10620,0,0,0,0,0,6
BHE81_RS10625,0,0,0,0,0,0
BHE81_RS10630,0,0,0,0,0,2
BHE81_RS10635,0,0,0,0,0,0
BHE81_RS10640,0,0,2,6,2,52
BHE81_RS10645,2,1,11,4,0,16
BHE81_RS10650,8,20,64,34,39,102
BHE81_RS10655,47,86,160,263,321,165
BHE81_RS28205,2,6,4,35,42,10
BHE81_RS10660,3,14,19,56,49,35
BHE81_RS10665,52,114,123,156,272,115
BHE81_RS10670,6,20,24,30,34,8
BHE81_RS10675,18,96,80,173,131,60
BHE81_RS10680,21,76,60,112,134,68
BHE81_RS10685,4,6,8,34,67,39
BHE81_RS10690,4,14,6,48,70,12
BHE81_RS28700,0,3,0,14,5,9
BHE81_RS28705,2,3,2,13,17,5
BHE81_RS10700,2,12,12,20,11,9
BHE81_RS10705,0,6,8,10,10,4
BHE81_RS10710,0,0,1,0,0,0
BHE81_RS10715,0,0,0,6,1,4
BHE81_RS10720,2,8,6,6,8,2
BHE81_RS10725,8,16,11,27,33,21
BHE81_RS10730,2,29,18,69,44,22
BHE81_RS10735,4,18,16,43,52,20
BHE81_RS10740,2,16,0,11,33,6
BHE81_RS10745,2,10,6,8,18,4
BHE81_RS10750,0,12,10,11,26,14
BHE81_RS10755,12,10,24,38,30,22
BHE81_RS10760,0,15,21,28,36,23
BHE81_RS10765,2,6,8,10,12,0
BHE81_RS10770,0,2,2,2,4,6
BHE81_RS10775,0,4,3,6,6,0
BHE81_RS10780,2,4,0,6,8,0
BHE81_RS10785,4,23,15,22,20,17
BHE81_RS10790,5,12,15,31,40,21
BHE81_RS10795,8,18,12,23,14,12
BHE81_RS10800,8,29,32,75,70,33
BHE81_RS10805,10,38,47,82,129,53
BHE81_RS10810,210,545,803,1745,3311,879
BHE81_RS10815,0,5,0,15,24,4
BHE81_RS28710,0,0,0,3,2,0
BHE81_RS10820,0,4,5,11,11,1
BHE81_RS10825,4,15,16,18,27,6
BHE81_RS10830,2,38,24,15,30,19
BHE81_RS10835,2,36,32,9,6,6
BHE81_RS10840,2,12,4,10,12,4
BHE81_RS10845,10,10,20,13,33,6
BHE81_RS10850,0,1,2,41,34,19
BHE81_RS10855,0,14,4,26,22,8
BHE81_RS10860,14,51,50,137,173,67
BHE81_RS10865,71,156,147,280,347,195
BHE81_RS10870,2,7,6,12,16,10
BHE81_RS10875,2,24,8,17,17,4
BHE81_RS10880,5,52,36,54,71,44
BHE81_RS10885,0,0,1,11,10,0
BHE81_RS10890,6,37,28,76,85,31
BHE81_RS10895,8,20,60,76,95,51
BHE81_RS10900,2,46,31,109,146,48
BHE81_RS10905,8,37,33,190,228,81
BHE81_RS10910,34,82,93,155,138,84
BHE81_RS10915,28,106,135,152,256,124
BHE81_RS10920,5,10,26,32,63,19
BHE81_RS10925,9,29,20,43,59,20
BHE81_RS10930,0,4,5,16,24,8
BHE81_RS10935,2,10,6,18,26,19
BHE81_RS10940,4,10,10,10,38,12
BHE81_RS10950,0,24,19,26,38,20
BHE81_RS10955,4,6,8,10,12,12
BHE81_RS10960,10,13,62,89,85,40
BHE81_RS10965,0,2,1,12,4,2
BHE81_RS10970,2,6,2,4,4,12
BHE81_RS10975,0,4,2,5,7,3
BHE81_RS10980,0,4,4,10,4,0
BHE81_RS10985,0,10,8,51,47,41
BHE81_RS10990,0,6,18,21,10,14
BHE81_RS10995,0,8,2,10,24,8
BHE81_RS11000,16,20,18,30,42,33
BHE81_RS11005,30,63,101,165,127,121
BHE81_RS11010,5,18,11,33,42,22
BHE81_RS11015,8,23,25,21,39,29
BHE81_RS11020,8,20,41,95,75,60
BHE81_RS11025,12,52,41,110,121,42
BHE81_RS11030,4,12,5,107,130,76
BHE81_RS11035,19,44,36,82,94,47
BHE81_RS11040,14,75,46,52,82,23
BHE81_RS11045,0,2,4,10,10,4
BHE81_RS11050,2,6,8,56,64,28
BHE81_RS11055,2,26,14,28,46,14
BHE81_RS11060,0,2,9,10,4,0
BHE81_RS11065,2,18,7,14,25,8
BHE81_RS11070,1,6,4,8,10,3
BHE81_RS11075,1,4,2,6,15,1
BHE81_RS11080,0,21,9,20,18,12
BHE81_RS11085,6,41,30,36,42,28
BHE81_RS11090,18,20,16,35,65,22
BHE81_RS11095,6,12,11,23,24,12
BHE81_RS11100,10,24,15,78,48,16
BHE81_RS11105,22,42,87,261,322,143
BHE81_RS11110,2,9,11,18,20,10
BHE81_RS11115,2,13,15,21,41,14
BHE81_RS11120,2,6,2,6,14,13
BHE81_RS11125,2,14,8,6,8,4
BHE81_RS11130,16,81,60,46,58,31
BHE81_RS11135,11,66,47,58,49,24
BHE81_RS11140,4,12,11,42,54,27
BHE81_RS11145,4,2,4,21,31,23
BHE81_RS11150,2,14,16,38,22,18
BHE81_RS11155,108,37,67,829,936,410
BHE81_RS11160,18,20,20,36,54,16
BHE81_RS11165,0,10,9,10,8,4
BHE81_RS11170,1,14,11,27,13,12
BHE81_RS11175,6,19,24,33,42,17
BHE81_RS11180,9,26,37,109,92,53
BHE81_RS11190,6,3,22,25,19,21
BHE81_RS11195,6,61,19,80,103,43
BHE81_RS11205,4,16,31,47,48,41
BHE81_RS11210,78,219,196,876,1150,397
BHE81_RS11215,29,51,49,304,324,183
BHE81_RS11220,4,2,6,40,36,12
BHE81_RS11225,4,28,31,109,155,47
BHE81_RS11230,4,8,8,20,37,16
BHE81_RS11235,4,8,6,14,14,8
BHE81_RS11240,36,59,25,90,88,13
BHE81_RS11245,8,6,24,50,81,26
BHE81_RS11250,6746,4267,10248,7110,10933,4177
BHE81_RS11255,19,51,79,144,210,88
BHE81_RS11260,16,52,90,170,180,82
BHE81_RS11265,18,72,66,83,74,40
BHE81_RS11270,2,12,14,6,6,4
BHE81_RS11275,0,4,4,6,2,2
BHE81_RS11280,0,2,0,2,0,0
BHE81_RS11285,0,2,0,2,0,0
BHE81_RS11290,2,2,4,6,8,0
BHE81_RS11295,2,0,10,4,6,6
BHE81_RS11300,118,279,279,629,585,423
BHE81_RS11305,12,16,19,83,82,80
BHE81_RS11310,29,158,153,436,499,293
BHE81_RS11315,22,58,74,119,183,127
BHE81_RS11320,4,12,7,26,13,6
BHE81_RS11325,16,43,56,28,18,8
BHE81_RS11330,104,226,123,36,29,14
BHE81_RS11335,103,739,449,0,14,8
BHE81_RS11340,48,288,248,0,8,6
BHE81_RS11345,8,89,65,4,9,0
BHE81_RS11350,6,37,26,9,6,6
BHE81_RS11355,2,10,8,9,12,2
BHE81_RS11360,0,4,8,8,2,2
BHE81_RS11365,0,2,8,4,2,4
BHE81_RS11370,10,50,34,97,84,51
BHE81_RS11375,14,18,26,56,102,24
BHE81_RS11380,12,26,35,56,70,28
BHE81_RS11385,2,13,8,4,8,4
BHE81_RS11390,11,50,46,20,43,12
BHE81_RS11395,11,96,69,32,24,12
BHE81_RS11400,12,65,77,15,9,4
BHE81_RS11405,9,32,42,18,9,16
BHE81_RS11410,30,152,112,57,49,12
BHE81_RS11415,18,90,60,30,58,12
BHE81_RS11420,6,10,16,26,43,19
BHE81_RS11425,9,22,9,29,36,24
BHE81_RS11430,50,243,178,202,257,123
BHE81_RS11435,24,136,145,155,215,114
BHE81_RS11440,44,226,227,277,299,180
BHE81_RS11445,3,16,18,36,41,32
BHE81_RS11450,19,38,37,48,102,69
BHE81_RS11455,12,36,32,53,65,46
BHE81_RS11460,21,67,97,144,159,77
BHE81_RS11465,158,340,366,609,647,344
BHE81_RS11470,64,141,108,224,265,128
BHE81_RS11475,10,39,39,64,67,48
BHE81_RS11480,56,203,169,292,297,215
BHE81_RS11485,31,114,63,151,147,95
BHE81_RS11490,0,13,33,67,82,38
BHE81_RS11500,4,19,18,10,19,10
BHE81_RS11505,26,20,34,88,119,38
BHE81_RS11510,4,18,15,17,22,20
BHE81_RS11515,20,97,75,63,63,24
BHE81_RS11520,42,143,201,112,162,68
BHE81_RS11525,35,70,206,117,132,69
BHE81_RS11530,1,18,4,42,34,24
BHE81_RS11535,29,182,156,152,190,130
BHE81_RS11540,127,626,542,349,381,230
BHE81_RS11545,4,17,23,40,34,35
BHE81_RS11550,12,23,35,53,55,26
BHE81_RS11555,2,5,8,24,32,12
BHE81_RS11560,2,5,10,43,51,20
BHE81_RS11565,2,5,8,32,34,28
BHE81_RS11570,18,86,61,102,138,55
BHE81_RS28210,0,1,1,0,4,0
BHE81_RS11575,3,16,7,9,9,4
BHE81_RS11580,2,10,6,19,16,16
BHE81_RS11585,0,2,4,8,7,8
BHE81_RS11590,0,2,4,15,18,7
BHE81_RS11595,4,12,41,67,46,39
BHE81_RS11600,16,6,8,61,99,54
BHE81_RS28215,3,1,4,34,33,28
BHE81_RS11605,6,4,7,25,41,11
BHE81_RS11610,22,46,56,150,204,77
BHE81_RS11615,29,18,43,83,157,42
BHE81_RS11620,10,56,44,85,131,39
BHE81_RS11625,31,63,64,110,106,48
BHE81_RS11630,50,170,122,314,330,172
BHE81_RS11635,10,16,27,104,127,41
BHE81_RS11640,14,28,42,114,115,51
BHE81_RS11645,21,46,51,133,142,57
BHE81_RS11650,8,40,29,88,141,46
BHE81_RS11655,21,69,50,96,198,36
BHE81_RS11660,9,22,21,54,38,26
BHE81_RS11665,90,521,398,349,345,237
BHE81_RS11670,16,53,46,66,44,32
BHE81_RS11675,4,11,18,22,33,15
BHE81_RS11680,4,14,9,37,26,14
BHE81_RS11685,7,14,5,16,22,10
BHE81_RS11690,10,26,11,60,66,33
BHE81_RS11695,20,70,64,130,117,80
BHE81_RS11700,3,37,21,44,44,41
BHE81_RS11705,4,13,14,38,44,39
BHE81_RS11710,10,32,58,203,267,106
BHE81_RS11715,37,136,89,279,261,145
BHE81_RS11720,16,43,16,161,200,84
BHE81_RS11725,1,14,27,2,11,7
BHE81_RS11730,23,36,29,307,438,177
BHE81_RS11735,13,71,56,106,128,57
BHE81_RS11740,12,32,15,34,31,14
BHE81_RS11750,4,12,5,10,37,10
BHE81_RS11755,0,0,1,0,2,2
BHE81_RS11760,4,4,4,6,10,0
BHE81_RS11765,0,2,0,3,2,1
BHE81_RS11770,2,8,0,2,8,0
BHE81_RS11775,1,0,0,19,3,8
BHE81_RS11780,49,104,226,270,437,134
BHE81_RS11785,0,0,0,0,0,0
BHE81_RS28220,0,0,0,0,0,0
BHE81_RS11790,2,4,10,12,21,10
BHE81_RS11795,4,12,7,5,10,6
BHE81_RS11800,32,187,145,150,180,58
BHE81_RS11805,30,58,65,67,91,40
BHE81_RS11810,13,89,79,287,333,143
BHE81_RS11815,10,40,62,28,23,16
BHE81_RS11820,10,7,23,126,129,88
BHE81_RS11825,4,12,8,159,171,70
BHE81_RS11830,10,18,21,56,77,42
BHE81_RS11835,0,4,2,17,10,18
BHE81_RS11845,0,17,8,7,2,3
BHE81_RS11850,2,24,22,4,6,3
BHE81_RS11855,28,61,84,190,181,154
BHE81_RS11870,2,20,24,14,24,10
BHE81_RS11875,2,18,14,23,32,20
BHE81_RS11880,9,3,1,6,3,4
BHE81_RS11885,30,99,86,120,119,85
BHE81_RS28715,1,59,53,59,86,56
BHE81_RS28720,15,42,69,102,137,71
BHE81_RS11895,0,4,2,34,55,18
BHE81_RS11900,102,192,195,962,1318,553
BHE81_RS11905,82,135,224,296,411,206
BHE81_RS11910,207,305,803,1014,954,647
BHE81_RS11915,154,137,360,490,463,262
BHE81_RS11920,0,9,8,8,10,4
BHE81_RS11925,0,3,10,48,36,26
BHE81_RS11930,1,10,6,26,22,10
BHE81_RS11935,2,9,4,18,25,6
BHE81_RS11940,16,49,20,63,79,37
BHE81_RS11945,86,263,86,200,224,136
BHE81_RS11950,22,64,40,128,111,66
BHE81_RS11955,18,58,38,82,78,40
BHE81_RS11960,10,33,42,103,132,55
BHE81_RS11965,1,2,16,2,8,6
BHE81_RS11970,32,115,220,155,174,83
BHE81_RS11975,4,12,14,60,84,40
BHE81_RS11980,2,7,2,12,13,4
BHE81_RS11985,6,7,6,24,41,18
BHE81_RS11990,11,29,33,41,52,45
BHE81_RS11995,10,16,10,39,38,27
BHE81_RS12000,4,15,12,12,14,0
BHE81_RS12005,4,1,2,6,6,2
BHE81_RS12010,5,12,13,6,11,4
BHE81_RS12015,2,4,0,2,0,0
BHE81_RS12020,2,4,8,1,7,7
BHE81_RS12025,2,10,2,14,4,0
BHE81_RS12030,0,0,2,2,6,0
BHE81_RS12035,0,4,2,0,2,2
BHE81_RS12040,0,0,0,4,4,0
BHE81_RS12045,0,2,4,2,0,0
BHE81_RS12050,0,0,0,2,0,1
BHE81_RS12055,0,0,2,2,0,0
BHE81_RS12060,2,4,2,2,2,0
BHE81_RS12065,0,4,0,2,0,0
BHE81_RS12070,2,0,2,3,2,2
BHE81_RS12075,0,0,2,0,2,0
BHE81_RS12080,4,8,0,0,8,0
BHE81_RS12085,56,159,240,410,503,267
BHE81_RS12090,0,24,15,112,129,90
BHE81_RS12095,19,103,101,396,557,240
BHE81_RS12100,4,15,14,86,166,39
BHE81_RS12105,4,4,7,18,28,16
BHE81_RS12110,20,104,124,22,16,7
BHE81_RS12120,6,33,27,117,117,62
BHE81_RS12125,3,0,24,18,7,49
BHE81_RS12130,0,3,8,9,21,8
BHE81_RS12135,25,77,49,96,128,62
BHE81_RS12140,1,2,12,13,5,13
BHE81_RS12145,1,29,36,53,49,36
BHE81_RS12150,16,44,42,68,76,26
BHE81_RS28725,2,22,15,27,33,13
BHE81_RS12155,8,26,15,32,48,30
BHE81_RS12160,7,24,27,40,46,20
BHE81_RS12165,62,201,148,611,653,329
BHE81_RS12170,135,98,150,515,534,340
BHE81_RS12175,16,30,34,54,90,42
BHE81_RS12180,8,20,49,136,116,101
BHE81_RS12185,0,24,12,36,64,18
BHE81_RS28225,0,0,0,1,0,0
BHE81_RS12190,40,96,98,208,327,122
BHE81_RS12195,13,57,59,91,83,49
BHE81_RS12200,2,24,21,26,32,23
BHE81_RS12205,9,20,39,85,96,34
BHE81_RS12210,20,42,12,8,29,8
BHE81_RS12215,22,112,64,56,79,35
BHE81_RS12220,12,44,80,24,25,8
BHE81_RS12225,2,36,57,10,24,10
BHE81_RS12230,8,21,20,65,69,35
BHE81_RS12235,0,12,15,25,46,4
BHE81_RS12240,16,86,86,122,137,73
BHE81_RS12245,24,89,95,138,150,111
BHE81_RS12250,0,13,6,10,12,0
BHE81_RS12255,0,0,3,12,10,4
BHE81_RS12260,2,16,15,18,28,3
BHE81_RS12265,2,2,2,2,6,6
BHE81_RS12270,2,2,2,8,12,2
BHE81_RS12275,0,2,9,10,10,2
BHE81_RS12280,12,43,26,57,53,30
BHE81_RS12285,0,0,0,1,2,0
BHE81_RS12290,0,2,0,0,1,0
BHE81_RS12295,120,192,168,378,533,230
BHE81_RS12300,60,155,162,275,265,133
BHE81_RS12305,4,75,42,72,93,31
BHE81_RS12310,2,5,15,21,7,2
BHE81_RS12315,0,12,4,14,38,10
BHE81_RS12320,0,0,1,2,2,2
BHE81_RS12325,1,0,2,3,0,0
BHE81_RS12330,8,28,10,22,30,12
BHE81_RS12335,2,3,19,14,12,15
BHE81_RS29130,4,4,0,2,10,2
BHE81_RS12350,0,0,2,2,2,1
BHE81_RS29025,0,0,0,2,4,1
BHE81_RS12360,4,8,17,12,38,18
BHE81_RS12365,0,0,0,3,0,0
BHE81_RS12370,0,0,4,0,0,6
BHE81_RS12375,0,0,0,0,0,0
BHE81_RS12385,6,4,31,24,16,38
BHE81_RS12390,1,0,9,0,0,4
BHE81_RS12395,2,2,14,18,16,15
BHE81_RS12400,0,0,4,2,0,6
BHE81_RS12405,0,0,8,14,11,0
BHE81_RS12410,0,0,4,2,8,4
BHE81_RS12415,2,6,4,20,0,6
BHE81_RS12420,0,0,0,0,0,0
BHE81_RS12425,0,0,0,0,1,0
BHE81_RS12430,2,0,0,0,1,0
BHE81_RS28730,1,2,0,0,0,0
BHE81_RS12435,8,4,16,47,38,8
BHE81_RS12440,0,0,0,0,0,0
BHE81_RS12445,0,0,0,0,0,2
BHE81_RS12450,0,1,0,4,0,0
BHE81_RS12455,0,1,1,2,0,0
BHE81_RS12460,0,0,0,2,0,5
BHE81_RS12465,12,28,46,88,99,44
BHE81_RS12470,18,91,81,202,218,157
BHE81_RS12475,74,216,137,499,527,247
BHE81_RS12480,16,36,45,152,189,72
BHE81_RS12485,79,144,188,599,603,325
BHE81_RS12490,14,48,70,173,184,137
BHE81_RS12495,16,48,39,181,215,84
BHE81_RS12500,51,37,42,186,246,100
BHE81_RS12510,56,43,32,237,411,128
BHE81_RS28735,0,2,4,0,4,2
BHE81_RS12515,8,32,12,54,70,6
BHE81_RS28740,0,0,0,1,1,0
BHE81_RS12520,42,155,147,228,249,121
BHE81_RS12525,24,256,186,157,164,136
BHE81_RS12530,13,22,28,22,28,12
BHE81_RS12535,13,21,49,151,204,97
BHE81_RS12540,42,92,99,313,398,217
BHE81_RS12545,5,7,11,61,35,55
BHE81_RS12550,7,36,11,71,119,41
BHE81_RS12555,18,55,48,305,316,166
BHE81_RS12560,4,8,17,80,70,44
BHE81_RS12565,12,28,43,269,268,194
BHE81_RS12570,9,51,40,247,209,130
BHE81_RS12575,19,37,40,497,382,341
BHE81_RS12580,27,51,57,455,481,240
BHE81_RS12585,17,87,58,85,63,55
BHE81_RS12590,4,6,6,84,112,58
BHE81_RS12595,2,9,8,12,18,7
BHE81_RS12600,2,13,20,49,59,29
BHE81_RS12605,4,8,6,23,33,16
BHE81_RS12610,0,54,58,67,91,52
BHE81_RS12615,4,52,43,69,96,46
BHE81_RS12620,2,2,4,10,4,2
BHE81_RS12625,4,12,4,7,15,10
BHE81_RS12630,2,4,12,14,12,12
BHE81_RS12635,2,6,4,18,25,16
BHE81_RS12640,0,2,9,16,10,4
BHE81_RS12645,80,316,399,683,974,398
BHE81_RS12650,10,19,20,68,66,34
BHE81_RS12655,6,9,19,58,34,22
BHE81_RS12660,14,57,41,66,84,43
BHE81_RS12665,12,16,23,35,73,30
BHE81_RS12670,8,13,14,33,40,14
BHE81_RS12680,38,134,72,171,211,83
BHE81_RS12685,0,7,8,18,28,6
BHE81_RS12690,6,8,4,18,20,20
BHE81_RS12695,3,14,19,48,42,17
BHE81_RS12700,6,21,19,41,23,22
BHE81_RS12705,2,11,4,16,12,10
BHE81_RS12710,2,14,6,42,45,11
BHE81_RS12715,14,41,34,80,95,44
BHE81_RS12720,5,38,13,32,46,24
BHE81_RS12725,9,35,44,98,106,55
BHE81_RS12730,2,11,8,39,43,42
BHE81_RS12735,32,82,45,134,129,72
BHE81_RS12740,20,91,102,272,273,155
BHE81_RS12745,6,26,10,60,55,29
BHE81_RS12750,13,45,55,239,196,119
BHE81_RS12755,35,72,81,521,465,340
BHE81_RS12760,24,61,59,432,533,213
BHE81_RS29135,1,0,3,12,3,20
BHE81_RS12770,3,20,12,46,60,20
BHE81_RS12775,4,10,17,48,61,27
BHE81_RS12780,6,22,32,68,74,25
BHE81_RS12785,60,298,191,12,16,10
BHE81_RS12790,2,28,14,32,50,28
BHE81_RS12795,34,78,72,171,199,85
BHE81_RS12800,4,14,18,40,60,38
BHE81_RS12805,0,6,2,22,22,8
BHE81_RS12810,38,166,140,141,211,75
BHE81_RS12815,18,34,38,110,93,56
BHE81_RS12820,2,2,2,6,5,2
BHE81_RS12825,2,5,12,14,29,15
BHE81_RS12850,48,215,836,656,480,323
BHE81_RS12855,8,28,30,55,88,46
BHE81_RS12860,9,22,17,72,92,59
BHE81_RS12865,32,90,173,224,266,132
BHE81_RS12870,48,141,404,328,285,331
BHE81_RS12875,0,0,3,1,0,0
BHE81_RS12880,2,42,44,101,88,80
BHE81_RS12885,0,51,49,64,83,36
BHE81_RS12890,71,133,77,110,138,55
BHE81_RS12895,70,123,274,146,148,100
BHE81_RS12900,0,4,8,24,40,40
BHE81_RS12905,2,14,13,31,30,12
BHE81_RS12910,0,3,8,22,27,13
BHE81_RS12915,12,8,11,77,62,25
BHE81_RS12920,4,8,0,34,16,10
BHE81_RS12925,70,41,111,514,306,439
BHE81_RS12930,241,303,267,1078,1288,768
BHE81_RS12935,204,124,284,1201,1121,704
BHE81_RS12940,93,83,81,398,488,132
BHE81_RS12945,32,98,83,213,251,152
BHE81_RS12950,0,6,15,32,29,17
BHE81_RS12955,2,12,13,37,38,21
BHE81_RS12960,20,20,18,178,203,98
BHE81_RS12965,6,43,30,58,89,46
BHE81_RS12970,31,72,83,535,491,283
BHE81_RS12975,6,40,24,128,113,75
BHE81_RS12980,5,36,19,35,29,38
BHE81_RS12985,11,42,32,51,68,35
BHE81_RS12990,10,27,48,135,126,59
BHE81_RS13005,32,8,103,54,48,43
BHE81_RS13010,0,0,0,0,0,0
BHE81_RS13015,0,0,2,0,0,2
BHE81_RS13020,0,0,2,2,2,4
BHE81_RS13025,4,0,22,22,0,6
BHE81_RS13030,0,0,0,0,0,0
BHE81_RS13035,0,0,0,0,0,0
BHE81_RS13040,0,0,2,0,0,0
BHE81_RS13045,2,2,2,2,2,4
BHE81_RS28745,0,0,0,0,2,0
BHE81_RS13050,6,14,1,48,54,38
BHE81_RS13055,0,2,1,2,4,6
BHE81_RS13060,0,0,0,2,0,1
BHE81_RS13065,0,2,0,7,9,4
BHE81_RS13070,0,2,2,6,12,2
BHE81_RS13075,0,4,17,32,24,8
BHE81_RS13080,10,25,16,22,38,10
BHE81_RS13085,4,8,7,14,18,4
BHE81_RS13090,0,0,0,8,10,0
BHE81_RS13095,2,4,0,2,6,2
BHE81_RS13100,2,0,2,2,12,4
BHE81_RS13105,2,6,8,10,20,0
BHE81_RS13110,2,4,11,10,4,2
BHE81_RS13115,4,6,2,10,11,10
BHE81_RS13120,0,0,4,1,4,0
BHE81_RS13125,0,18,19,36,58,23
BHE81_RS13130,6,6,12,16,20,11
BHE81_RS13135,6,4,23,60,64,35
BHE81_RS13140,2,8,4,2,6,0
BHE81_RS13145,1,0,4,0,4,2
BHE81_RS13150,0,2,2,4,0,2
BHE81_RS13155,0,5,0,0,6,0
BHE81_RS13160,0,0,0,0,0,2
BHE81_RS13165,2,0,2,0,0,1
BHE81_RS13170,18,26,25,174,257,102
BHE81_RS13175,2,8,8,52,47,14
BHE81_RS13180,2,8,2,23,23,6
BHE81_RS13185,0,6,4,8,8,4
BHE81_RS13190,2,5,2,15,14,7
BHE81_RS13195,3,12,0,57,40,25
BHE81_RS13200,5,12,13,132,124,73
BHE81_RS13205,8,17,4,19,66,35
BHE81_RS13210,2,11,12,42,24,26
BHE81_RS13220,4,20,16,50,56,33
BHE81_RS13225,2,2,3,77,35,30
BHE81_RS13230,10,59,113,449,320,397
BHE81_RS13235,10,22,34,47,51,24
BHE81_RS28750,3,16,8,17,18,7
BHE81_RS13240,4,2,0,60,56,20
BHE81_RS13245,0,0,0,10,16,4
BHE81_RS13250,0,6,2,10,20,10
BHE81_RS13255,0,8,6,169,167,98
BHE81_RS13260,0,9,2,70,62,33
BHE81_RS13265,2,12,14,156,27,53
BHE81_RS13270,10,50,19,87,74,48
BHE81_RS13275,8,43,30,84,74,38
BHE81_RS13280,0,16,6,11,15,10
BHE81_RS13285,0,4,10,6,9,0
BHE81_RS13290,0,27,14,96,68,62
BHE81_RS13295,5,26,16,77,63,28
BHE81_RS13300,6,29,33,66,98,42
BHE81_RS13305,4,7,13,20,13,2
BHE81_RS13310,4,12,13,39,50,32
BHE81_RS13315,22,115,144,194,328,123
BHE81_RS13320,51,155,187,421,416,215
BHE81_RS13325,7,18,37,49,65,42
BHE81_RS13330,48,83,125,236,268,141
BHE81_RS13335,14,79,182,167,177,120
BHE81_RS13350,31,32,238,339,251,160
BHE81_RS13360,128,312,393,796,719,492
BHE81_RS13365,9,24,22,118,104,32
BHE81_RS13370,67,204,276,1282,1120,729
BHE81_RS13375,2,2,10,37,20,20
BHE81_RS13380,0,0,2,8,4,2
BHE81_RS13385,0,4,0,4,0,0
BHE81_RS13390,1,3,1,6,2,0
BHE81_RS13400,4,34,19,76,101,54
BHE81_RS13405,2,36,33,4,23,2
BHE81_RS13410,14,126,68,18,30,17
BHE81_RS13415,4,25,48,13,30,17
BHE81_RS13420,23,120,77,27,53,12
BHE81_RS13425,3,14,4,7,13,2
BHE81_RS13430,4,22,43,18,24,22
BHE81_RS13435,28,71,70,38,48,30
BHE81_RS13440,12,32,40,36,46,18
BHE81_RS13450,2,2,2,4,6,4
BHE81_RS13455,6,4,2,10,15,5
BHE81_RS13460,4,9,2,14,19,12
BHE81_RS13465,0,3,2,11,2,2
BHE81_RS28755,0,0,2,2,4,0
BHE81_RS13470,0,4,4,2,2,2
